Time (UTC),Channel1,Channel2,Channel3
5/22/2021 22:11,,206.2,198.5
5/22/2021 22:11,,206.2,198.5
5/22/2021 22:12,,206.3,198.7
5/22/2021 22:12,,206.3,198.7
5/22/2021 22:12,,206.4,198.8
5/22/2021 22:12,,206.4,198.8
5/22/2021 22:13,,206.6,199
5/22/2021 22:13,,206.6,199
5/22/2021 22:13,,206.7,199.2
5/22/2021 22:13,,206.7,199.2
5/22/2021 22:14,,206.8,199.4
5/22/2021 22:14,,206.8,199.4
5/22/2021 22:14,,206.8,199.5
5/22/2021 22:14,,206.8,199.5
5/22/2021 22:15,,,199.6
5/22/2021 22:15,,,199.6
5/22/2021 22:15,,,199.7
5/22/2021 22:15,,,199.7
5/22/2021 22:16,,,199.9
5/22/2021 22:16,,,199.9
5/22/2021 22:16,,,200
5/22/2021 22:16,,,200
5/22/2021 22:17,,,200.3
5/22/2021 22:17,,,200.3
5/22/2021 22:17,,,200.4
5/22/2021 22:17,,,200.4
5/22/2021 22:18,,,200.6
5/22/2021 22:18,,,200.6
5/22/2021 22:18,,,200.7
5/22/2021 22:18,,,200.7
5/22/2021 22:19,,,200.8
5/22/2021 22:19,,,200.8
5/22/2021 22:19,,,200.9
5/22/2021 22:19,,,200.9
5/22/2021 22:20,,,201.1
5/22/2021 22:20,,,201.1
5/22/2021 22:20,,,201.2
5/22/2021 22:20,,,201.2
5/22/2021 22:21,,,201.4
5/22/2021 22:21,,,201.4
5/22/2021 22:21,,,201.5
5/22/2021 22:21,,,201.6
5/22/2021 22:21,,,201.6
5/22/2021 22:22,,,201.6
5/22/2021 22:22,,,201.6
5/22/2021 22:22,,,201.8
5/22/2021 22:22,,,201.8
5/22/2021 22:22,,,201.9
5/22/2021 22:22,,,201.9
5/22/2021 22:22,,,201.9
5/22/2021 22:23,,,201.9
5/22/2021 22:23,,,202
5/22/2021 22:23,,,202
5/22/2021 22:23,,,202.2
5/22/2021 22:23,,,202.2
5/22/2021 22:23,,,202.2
5/22/2021 22:24,,,202.2
5/22/2021 22:24,,,202.4
5/22/2021 22:24,,,202.4
5/22/2021 22:24,,,202.5
5/22/2021 22:24,,,202.5
5/22/2021 22:24,,,202.5
5/22/2021 22:25,,,202.5
5/22/2021 22:25,,,202.7
5/22/2021 22:25,,,202.7
5/22/2021 22:25,,,202.8
5/22/2021 22:25,,,202.8
5/22/2021 22:25,,,202.8
5/22/2021 22:26,,,202.8
5/22/2021 22:26,,,203
5/22/2021 22:26,,,203
5/22/2021 22:26,,,203.1
5/22/2021 22:26,,,203.1
5/22/2021 22:26,,,203.1
5/22/2021 22:27,,,203.1
